int(self),tree_cov,n_respectful_sheperd,n_disrespectful_sheperd,global_min_size,avg_grove_size,current_date.month,current_date.year
0,0.592,10,0,9.0,38.8784,4,2017
0,0.586,10,0,9.0,38.856,5,2017
0,0.5936,10,0,9.0,38.9524,6,2017
0,0.5884,10,0,9.0,38.9528,7,2017
0,0.5904,10,0,9.0,38.786,8,2017
0,0.5784,10,0,9.0,38.2724,9,2017
0,0.588,10,0,9.0,38.0444,10,2017
0,0.5836,10,0,9.0,37.7124,11,2017
0,0.5976,10,0,9.0,38.1288,12,2017
0,0.5976,10,0,9.0,38.5312,1,2018
0,0.5976,10,0,9.0,38.6596,2,2018
0,0.5884,10,0,9.0,38.568,3,2018
0,0.5948,10,0,9.0,38.6316,4,2018
0,0.5904,10,0,9.0,38.6068,5,2018
0,0.5932,10,0,9.0,38.5968,6,2018
0,0.5908,10,0,9.0,38.5024,7,2018
0,0.59,10,0,9.0,38.3144,8,2018
0,0.5852,10,0,9.0,37.896,9,2018
0,0.5912,10,0,9.0,37.6728,10,2018
0,0.592,10,0,9.0,37.4196,11,2018
0,0.6028,10,0,9.0,37.8276,12,2018
0,0.6028,10,0,9.0,38.2248,1,2019
0,0.6028,10,0,9.0,38.4504,2,2019
0,0.5952,10,0,9.0,38.5196,3,2019
0,0.6,10,0,9.0,38.6992,4,2019
0,0.5988,10,0,9.0,38.77,5,2019
0,0.5976,10,0,9.0,38.8036,6,2019
0,0.5984,10,0,9.0,38.8152,7,2019
0,0.5976,10,0,9.0,38.632,8,2019
0,0.5848,10,0,9.0,38.1164,9,2019
0,0.594,10,0,9.0,37.7928,10,2019
0,0.588,10,0,9.0,37.3984,11,2019
0,0.588,10,0,9.0,37.8104,12,2019
0,0.588,10,0,9.0,38.2224,1,2020
0,0.588,10,0,9.0,38.346,2,2020
0,0.5832,10,0,9.0,38.2484,3,2020
0,0.5824,10,0,9.0,38.3352,5,2020
0,0.5844,10,0,9.0,38.3372,6,2020
0,0.5844,10,0,9.0,38.3132,7,2020
0,0.58,10,0,9.0,38.2576,8,2020
0,0.5832,10,0,9.0,38.1332,9,2020
0,0.5812,10,0,9.0,37.63,10,2020
0,0.58,10,0,9.0,37.3872,11,2020
0,0.5916,10,0,9.0,37.8072,12,2020
0,0.5916,10,0,9.0,38.2156,1,2021
0,0.5916,10,0,9.0,38.4596,2,2021
0,0.5852,10,0,9.0,38.5336,3,2021
0,0.5916,10,0,9.0,38.6844,4,2021
0,0.5892,10,0,9.0,38.7408,5,2021
0,0.594,10,0,9.0,38.8544,6,2021
0,0.5936,10,0,9.0,38.8872,7,2021
0,0.596,10,0,9.0,38.812,8,2021
0,0.5844,10,0,9.0,38.2124,9,2021
0,0.59,10,0,9.0,37.9904,10,2021
0,0.586,10,0,9.0,37.658,11,2021
0,0.5956,10,0,9.0,38.072,12,2021
0,0.5956,10,0,9.0,38.4764,1,2022
0,0.5956,10,0,9.0,38.594,2,2022
0,0.584,10,0,9.0,38.4704,3,2022
0,0.5888,10,0,9.0,38.5012,4,2022
0,0.5828,10,0,9.0,38.3212,5,2022
0,0.5832,10,0,9.0,38.2108,6,2022
0,0.58,10,0,9.0,38.0784,7,2022
0,0.5776,10,0,9.0,37.7572,8,2022
0,0.568,10,0,9.0,37.3052,9,2022
0,0.5676,10,0,9.0,36.9472,10,2022
0,0.5652,10,0,9.0,36.634,11,2022
0,0.5736,10,0,9.0,37.0688,12,2022
0,0.5736,10,0,9.0,37.4952,1,2023
0,0.5736,10,0,9.0,37.6556,2,2023
0,0.5644,10,0,9.0,37.6332,3,2023
0,0.5692,10,0,9.0,37.7392,4,2023
0,0.5656,10,0,9.0,37.8124,5,2023
0,0.5688,10,0,9.0,37.904,6,2023
0,0.5688,10,0,9.0,37.9376,7,2023
0,0.57,10,0,9.0,37.8556,8,2023
0,0.562,10,0,9.0,37.442,9,2023
0,0.5684,10,0,9.0,37.2288,10,2023
0,0.5644,10,0,9.0,36.924,11,2023
0,0.5768,10,0,9.0,37.3596,12,2023
0,0.5768,10,0,9.0,37.7828,1,2024
0,0.5768,10,0,9.0,37.9352,2,2024
0,0.5684,10,0,9.0,37.956,3,2024
0,0.5724,10,0,9.0,38.0,4,2024
0,0.5692,10,0,9.0,38.0068,5,2024
0,0.57,10,0,9.0,37.9536,6,2024
0,0.5712,10,0,9.0,37.9736,7,2024
0,0.5724,10,0,9.0,37.824,8,2024
0,0.5648,10,0,9.0,37.41,9,2024
0,0.5724,10,0,9.0,37.1556,10,2024
0,0.5692,10,0,9.0,36.836,11,2024
0,0.5692,10,0,9.0,37.2668,12,2024
0,0.5692,10,0,9.0,37.6976,1,2025
0,0.5692,10,0,9.0,37.8896,3,2025
0,0.566,10,0,9.0,37.8516,4,2025
0,0.5652,10,0,9.0,37.95,5,2025
0,0.5612,10,0,9.0,37.8804,6,2025
0,0.5612,10,0,9.0,37.9368,7,2025
0,0.5576,10,0,9.0,37.8624,8,2025
0,0.5584,10,0,9.0,37.79,9,2025
0,0.5628,10,0,9.0,37.3504,10,2025
0,0.5616,10,0,9.0,37.1472,11,2025
0,0.5736,10,0,9.0,37.5856,12,2025
0,0.5736,10,0,9.0,38.012,1,2026
0,0.5736,10,0,9.0,38.2424,2,2026
